DateTime,Data,Hora,Dem_Ativa,Dem_Reat,Tensao,Corrente,Fat_Pot,Fat_Carga
2025-02-05 18:15:00,05/02/2025,18:15,0.8,0.0,0.0,1450.6,1.0,63.2
2025-02-05 18:20:00,05/02/2025,18:20,0.5,0.0,0.0,952.6,1.0,41.5
2025-02-05 18:25:00,05/02/2025,18:25,0.3,0.0,0.0,541.3,1.0,23.6
2025-02-05 18:30:00,05/02/2025,18:30,0.2,0.0,0.0,281.5,1.0,12.3
2025-02-05 18:35:00,05/02/2025,18:35,0.1,0.0,0.0,108.3,1.0,4.7
2025-02-05 18:40:00,05/02/2025,18:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 18:45:00,05/02/2025,18:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 18:50:00,05/02/2025,18:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 18:55:00,05/02/2025,18:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:00:00,05/02/2025,19:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:05:00,05/02/2025,19:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:10:00,05/02/2025,19:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:15:00,05/02/2025,19:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:20:00,05/02/2025,19:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:25:00,05/02/2025,19:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:30:00,05/02/2025,19:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:35:00,05/02/2025,19:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:40:00,05/02/2025,19:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:45:00,05/02/2025,19:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:50:00,05/02/2025,19:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 19:55:00,05/02/2025,19:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:00:00,05/02/2025,20:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:05:00,05/02/2025,20:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:10:00,05/02/2025,20:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:15:00,05/02/2025,20:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:20:00,05/02/2025,20:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:25:00,05/02/2025,20:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:30:00,05/02/2025,20:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:35:00,05/02/2025,20:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:40:00,05/02/2025,20:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:45:00,05/02/2025,20:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:50:00,05/02/2025,20:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 20:55:00,05/02/2025,20:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:00:00,05/02/2025,21:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:05:00,05/02/2025,21:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:10:00,05/02/2025,21:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:15:00,05/02/2025,21:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:20:00,05/02/2025,21:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:25:00,05/02/2025,21:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:30:00,05/02/2025,21:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:35:00,05/02/2025,21:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:40:00,05/02/2025,21:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:45:00,05/02/2025,21:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:50:00,05/02/2025,21:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 21:55:00,05/02/2025,21:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:00:00,05/02/2025,22:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:05:00,05/02/2025,22:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:10:00,05/02/2025,22:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:15:00,05/02/2025,22:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:20:00,05/02/2025,22:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:25:00,05/02/2025,22:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:30:00,05/02/2025,22:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:35:00,05/02/2025,22:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:40:00,05/02/2025,22:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:45:00,05/02/2025,22:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:50:00,05/02/2025,22:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 22:55:00,05/02/2025,22:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:00:00,05/02/2025,23:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:05:00,05/02/2025,23:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:10:00,05/02/2025,23:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:15:00,05/02/2025,23:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:20:00,05/02/2025,23:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:25:00,05/02/2025,23:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:30:00,05/02/2025,23:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:35:00,05/02/2025,23:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:40:00,05/02/2025,23:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:45:00,05/02/2025,23:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:50:00,05/02/2025,23:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-05 23:55:00,05/02/2025,23:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:00:00,05/02/2025,24:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:05:00,06/02/2025,00:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:10:00,06/02/2025,00:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:15:00,06/02/2025,00:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:20:00,06/02/2025,00:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:25:00,06/02/2025,00:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:30:00,06/02/2025,00:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:35:00,06/02/2025,00:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:40:00,06/02/2025,00:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:45:00,06/02/2025,00:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:50:00,06/02/2025,00:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 00:55:00,06/02/2025,00:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:00:00,06/02/2025,01:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:05:00,06/02/2025,01:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:10:00,06/02/2025,01:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:15:00,06/02/2025,01:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:20:00,06/02/2025,01:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:25:00,06/02/2025,01:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:30:00,06/02/2025,01:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:35:00,06/02/2025,01:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:40:00,06/02/2025,01:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:45:00,06/02/2025,01:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:50:00,06/02/2025,01:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 01:55:00,06/02/2025,01:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:00:00,06/02/2025,02:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:05:00,06/02/2025,02:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:10:00,06/02/2025,02:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:15:00,06/02/2025,02:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:20:00,06/02/2025,02:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:25:00,06/02/2025,02:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:30:00,06/02/2025,02:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:35:00,06/02/2025,02:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:40:00,06/02/2025,02:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:45:00,06/02/2025,02:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:50:00,06/02/2025,02:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 02:55:00,06/02/2025,02:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:00:00,06/02/2025,03:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:05:00,06/02/2025,03:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:10:00,06/02/2025,03:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:15:00,06/02/2025,03:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:20:00,06/02/2025,03:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:25:00,06/02/2025,03:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:30:00,06/02/2025,03:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:35:00,06/02/2025,03:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:40:00,06/02/2025,03:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:45:00,06/02/2025,03:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:50:00,06/02/2025,03:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 03:55:00,06/02/2025,03:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:00:00,06/02/2025,04:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:05:00,06/02/2025,04:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:10:00,06/02/2025,04:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:15:00,06/02/2025,04:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:20:00,06/02/2025,04:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:25:00,06/02/2025,04:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:30:00,06/02/2025,04:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:35:00,06/02/2025,04:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:40:00,06/02/2025,04:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:45:00,06/02/2025,04:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:50:00,06/02/2025,04:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 04:55:00,06/02/2025,04:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:00:00,06/02/2025,05:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:05:00,06/02/2025,05:05,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:10:00,06/02/2025,05:10,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:15:00,06/02/2025,05:15,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:20:00,06/02/2025,05:20,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:25:00,06/02/2025,05:25,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:30:00,06/02/2025,05:30,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:35:00,06/02/2025,05:35,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:40:00,06/02/2025,05:40,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:45:00,06/02/2025,05:45,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:50:00,06/02/2025,05:50,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 05:55:00,06/02/2025,05:55,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 06:00:00,06/02/2025,06:00,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-06 06:05:00,06/02/2025,06:05,0.0,0.0,0.0,21.7,1.0,0.0
2025-02-06 06:10:00,06/02/2025,06:10,0.1,0.0,0.0,216.5,1.0,0.5
2025-02-06 06:15:00,06/02/2025,06:15,0.3,0.0,0.0,498.0,1.0,1.1
2025-02-06 06:20:00,06/02/2025,06:20,0.5,0.0,0.0,866.0,1.0,1.8
2025-02-06 06:25:00,06/02/2025,06:25,0.6,0.0,0.0,1082.5,1.0,2.3
2025-02-06 06:30:00,06/02/2025,06:30,0.7,0.0,0.0,1277.4,1.0,2.7
2025-02-06 06:35:00,06/02/2025,06:35,0.8,0.0,0.0,1493.9,1.0,3.2
2025-02-06 06:40:00,06/02/2025,06:40,1.2,0.0,0.0,2078.5,1.0,4.4
2025-02-06 06:45:00,06/02/2025,06:45,1.4,0.0,0.0,2533.1,1.0,5.4
2025-02-06 06:50:00,06/02/2025,06:50,1.6,0.0,0.0,2879.5,1.0,6.1
2025-02-06 06:55:00,06/02/2025,06:55,1.8,0.0,0.0,3247.6,1.0,6.9
2025-02-06 07:00:00,06/02/2025,07:00,1.9,0.0,0.0,3485.8,1.0,7.4
2025-02-06 07:05:00,06/02/2025,07:05,2.4,0.0,0.0,4351.8,1.0,9.3
2025-02-06 07:10:00,06/02/2025,07:10,2.7,0.0,0.0,4893.0,1.0,10.4
2025-02-06 07:15:00,06/02/2025,07:15,3.1,0.0,0.0,5564.2,1.0,11.9
2025-02-06 07:20:00,06/02/2025,07:20,3.4,0.0,0.0,6105.5,1.0,13.0
2025-02-06 07:25:00,06/02/2025,07:25,3.7,0.0,0.0,6733.3,1.0,14.4
2025-02-06 07:30:00,06/02/2025,07:30,4.2,0.0,0.0,7491.1,1.0,16.0
2025-02-06 07:35:00,06/02/2025,07:35,4.7,0.0,0.0,8400.4,1.0,17.9
2025-02-06 07:40:00,06/02/2025,07:40,5.2,0.0,0.0,9331.4,1.0,19.9
2025-02-06 07:45:00,06/02/2025,07:45,5.7,0.0,0.0,10327.4,1.0,22.1
2025-02-06 07:50:00,06/02/2025,07:50,6.3,0.0,0.0,11344.9,1.0,24.2
2025-02-06 07:55:00,06/02/2025,07:55,6.6,0.0,0.0,11994.5,1.0,25.6
2025-02-06 08:00:00,06/02/2025,08:00,7.3,0.0,0.0,13250.2,1.0,28.3
2025-02-06 08:05:00,06/02/2025,08:05,7.9,0.0,0.0,14181.2,1.0,30.3
2025-02-06 08:10:00,06/02/2025,08:10,8.4,0.0,0.0,15155.4,1.0,32.4
2025-02-06 08:15:00,06/02/2025,08:15,8.9,0.0,0.0,16043.1,1.0,34.3
2025-02-06 08:20:00,06/02/2025,08:20,9.5,0.0,0.0,17104.0,1.0,36.5
2025-02-06 08:25:00,06/02/2025,08:25,10.0,0.0,0.0,18056.6,1.0,38.6
2025-02-06 08:30:00,06/02/2025,08:30,10.7,0.0,0.0,19312.4,1.0,41.2
2025-02-06 08:35:00,06/02/2025,08:35,10.8,0.0,0.0,19463.9,1.0,41.6
2025-02-06 08:40:00,06/02/2025,08:40,11.3,0.0,0.0,20438.2,1.0,43.6
2025-02-06 08:45:00,06/02/2025,08:45,12.1,0.0,0.0,21780.5,1.0,46.5
2025-02-06 08:50:00,06/02/2025,08:50,12.7,0.0,0.0,22993.0,1.0,49.1
2025-02-06 08:55:00,06/02/2025,08:55,13.1,0.0,0.0,23555.9,1.0,50.3
2025-02-06 09:00:00,06/02/2025,09:00,13.8,0.0,0.0,24963.2,1.0,53.3
2025-02-06 09:05:00,06/02/2025,09:05,14.4,0.0,0.0,25894.2,1.0,55.3
2025-02-06 09:10:00,06/02/2025,09:10,14.8,0.0,0.0,26695.2,1.0,57.0
2025-02-06 09:15:00,06/02/2025,09:15,15.2,0.0,0.0,27474.7,1.0,58.7
2025-02-06 09:20:00,06/02/2025,09:20,15.3,0.0,0.0,27518.0,1.0,58.8
2025-02-06 09:25:00,06/02/2025,09:25,15.8,0.0,0.0,28427.3,1.0,60.7
2025-02-06 09:30:00,06/02/2025,09:30,15.7,0.0,0.0,28608.9,1.0,60.5
2025-02-06 09:35:00,06/02/2025,09:35,12.7,0.0,0.0,23507.2,1.0,49.1
2025-02-06 09:40:00,06/02/2025,09:40,15.7,0.0,0.0,28587.0,1.0,60.5
2025-02-06 09:45:00,06/02/2025,09:45,12.4,0.0,0.0,22549.3,1.0,47.9
2025-02-06 09:50:00,06/02/2025,09:50,16.9,0.0,0.0,30505.7,1.0,65.1
2025-02-06 09:55:00,06/02/2025,09:55,17.9,0.0,0.0,32324.4,1.0,69.0
2025-02-06 10:00:00,06/02/2025,10:00,18.4,0.0,0.0,33168.8,1.0,70.8
2025-02-06 10:05:00,06/02/2025,10:05,19.2,0.0,0.0,34641.0,1.0,74.0
2025-02-06 10:10:00,06/02/2025,10:10,19.2,0.0,0.0,34684.3,1.0,74.1
2025-02-06 10:15:00,06/02/2025,10:15,19.6,0.0,0.0,35420.4,1.0,75.6
2025-02-06 10:20:00,06/02/2025,10:20,19.8,0.0,0.0,35810.2,1.0,76.5
2025-02-06 10:25:00,06/02/2025,10:25,20.1,0.0,0.0,36243.2,1.0,77.4
2025-02-06 10:30:00,06/02/2025,10:30,20.4,0.0,0.0,36784.4,1.0,78.5
2025-02-06 10:35:00,06/02/2025,10:35,20.5,0.0,0.0,37000.9,1.0,79.0
2025-02-06 10:40:00,06/02/2025,10:40,20.8,0.0,0.0,37455.6,1.0,80.0
2025-02-06 10:45:00,06/02/2025,10:45,20.9,0.0,0.0,37672.1,1.0,80.4
2025-02-06 10:50:00,06/02/2025,10:50,21.3,0.0,0.0,38343.3,1.0,81.9
2025-02-06 10:55:00,06/02/2025,10:55,21.8,0.0,0.0,39317.6,1.0,84.0
2025-02-06 11:00:00,06/02/2025,11:00,22.4,0.0,0.0,40421.7,1.0,86.3
2025-02-06 11:05:00,06/02/2025,11:05,22.4,0.0,0.0,40335.1,1.0,86.1
2025-02-06 11:10:00,06/02/2025,11:10,22.5,0.0,0.0,40530.0,1.0,86.5
2025-02-06 11:15:00,06/02/2025,11:15,22.7,0.0,0.0,40919.7,1.0,87.4
2025-02-06 11:20:00,06/02/2025,11:20,22.8,0.0,0.0,41114.6,1.0,87.8
2025-02-06 11:25:00,06/02/2025,11:25,23.4,0.0,0.0,42175.4,1.0,90.1
2025-02-06 11:30:00,06/02/2025,11:30,22.8,0.0,0.0,41201.2,1.0,88.0
2025-02-06 11:35:00,06/02/2025,11:35,21.7,0.0,0.0,39166.0,1.0,83.6
2025-02-06 11:40:00,06/02/2025,11:40,23.8,0.0,0.0,42998.2,1.0,91.8
2025-02-06 11:45:00,06/02/2025,11:45,22.2,0.0,0.0,40075.3,1.0,85.6
2025-02-06 11:50:00,06/02/2025,11:50,20.3,0.0,0.0,36928.6,1.0,78.4
2025-02-06 11:55:00,06/02/2025,11:55,7.1,0.0,0.0,13001.3,1.0,27.4
2025-02-06 12:00:00,06/02/2025,12:00,8.9,0.0,0.0,16268.1,1.0,34.3
2025-02-06 12:05:00,06/02/2025,12:05,13.8,0.0,0.0,24919.9,1.0,53.2
2025-02-06 12:10:00,06/02/2025,12:10,26.0,0.0,0.0,46830.3,1.0,100.0
2025-02-06 12:15:00,06/02/2025,12:15,24.5,0.0,0.0,44253.9,1.0,94.5
2025-02-06 12:20:00,06/02/2025,12:20,22.9,0.0,0.0,41287.8,1.0,88.2
2025-02-06 12:25:00,06/02/2025,12:25,24.0,0.0,0.0,43366.2,1.0,92.6
2025-02-06 12:30:00,06/02/2025,12:30,23.5,0.0,0.0,42370.3,1.0,90.5
2025-02-06 12:35:00,06/02/2025,12:35,20.1,0.0,0.0,36329.8,1.0,77.6
2025-02-06 12:40:00,06/02/2025,12:40,21.9,0.0,0.0,39534.1,1.0,84.4
2025-02-06 12:45:00,06/02/2025,12:45,25.1,0.0,0.0,45249.8,1.0,96.6
2025-02-06 12:50:00,06/02/2025,12:50,25.0,0.0,0.0,45098.3,1.0,96.3
2025-02-06 12:55:00,06/02/2025,12:55,24.0,0.0,0.0,43344.6,1.0,92.6
2025-02-06 13:00:00,06/02/2025,13:00,23.7,0.0,0.0,42825.0,1.0,91.4
2025-02-06 13:05:00,06/02/2025,13:05,24.1,0.0,0.0,43431.2,1.0,92.7
2025-02-06 13:10:00,06/02/2025,13:10,23.8,0.0,0.0,42998.2,1.0,91.8
2025-02-06 13:15:00,06/02/2025,13:15,23.5,0.0,0.0,42435.2,1.0,90.6
2025-02-06 13:20:00,06/02/2025,13:20,22.1,0.0,0.0,39945.4,1.0,85.3
2025-02-06 13:25:00,06/02/2025,13:25,24.0,0.0,0.0,43214.7,1.0,92.3
2025-02-06 13:30:00,06/02/2025,13:30,24.0,0.0,0.0,43387.9,1.0,92.6
2025-02-06 13:35:00,06/02/2025,13:35,23.8,0.0,0.0,42889.9,1.0,91.6
2025-02-06 13:40:00,06/02/2025,13:40,23.6,0.0,0.0,42608.4,1.0,91.0
2025-02-06 13:45:00,06/02/2025,13:45,23.2,0.0,0.0,41937.3,1.0,89.6
2025-02-06 13:50:00,06/02/2025,13:50,19.8,0.0,0.0,35948.2,1.0,76.3
2025-02-06 13:55:00,06/02/2025,13:55,20.3,0.0,0.0,36791.1,1.0,78.3
2025-02-06 14:00:00,06/02/2025,14:00,23.1,0.0,0.0,41590.9,1.0,88.8
2025-02-06 14:05:00,06/02/2025,14:05,23.3,0.0,0.0,42002.2,1.0,89.7
2025-02-06 14:10:00,06/02/2025,14:10,23.4,0.0,0.0,42175.4,1.0,90.1
2025-02-06 14:15:00,06/02/2025,14:15,21.2,0.0,0.0,38441.8,1.0,81.8
2025-02-06 14:20:00,06/02/2025,14:20,18.0,0.0,0.0,33118.6,1.0,69.4
2025-02-06 14:25:00,06/02/2025,14:25,16.3,0.0,0.0,30125.5,1.0,62.9
2025-02-06 14:30:00,06/02/2025,14:30,14.2,0.0,0.0,26371.9,1.0,54.6
2025-02-06 14:35:00,06/02/2025,14:35,12.5,0.0,0.0,23279.7,1.0,48.3
2025-02-06 14:40:00,06/02/2025,14:40,8.9,0.0,0.0,16560.6,1.0,34.3
2025-02-06 14:45:00,06/02/2025,14:45,16.1,0.0,0.0,29472.4,1.0,62.0
2025-02-06 14:50:00,06/02/2025,14:50,13.8,0.0,0.0,25558.9,1.0,53.2
2025-02-06 14:55:00,06/02/2025,14:55,12.6,0.0,0.0,23233.8,1.0,48.7
2025-02-06 15:00:00,06/02/2025,15:00,21.4,0.0,0.0,39034.0,1.0,82.6
2025-02-06 15:05:00,06/02/2025,15:05,20.4,0.0,0.0,37562.8,1.0,78.5
2025-02-06 15:10:00,06/02/2025,15:10,19.7,0.0,0.0,35730.4,1.0,75.8
2025-02-06 15:15:00,06/02/2025,15:15,18.6,0.0,0.0,34685.7,1.0,71.8
2025-02-06 15:20:00,06/02/2025,15:20,17.7,0.0,0.0,33031.9,1.0,68.3
2025-02-06 15:25:00,06/02/2025,15:25,17.5,0.0,0.0,32629.6,1.0,67.5
2025-02-06 15:30:00,06/02/2025,15:30,17.3,0.0,0.0,32227.3,1.0,66.7
2025-02-06 15:35:00,06/02/2025,15:35,17.1,0.0,0.0,31936.8,1.0,66.1
2025-02-06 15:40:00,06/02/2025,15:40,13.1,0.0,0.0,24382.8,1.0,50.4
2025-02-06 15:45:00,06/02/2025,15:45,14.5,0.0,0.0,26591.1,1.0,55.9
2025-02-06 15:50:00,06/02/2025,15:50,14.0,0.0,0.0,25749.1,1.0,54.0
2025-02-06 15:55:00,06/02/2025,15:55,14.3,0.0,0.0,25882.7,1.0,54.9
2025-02-06 16:00:00,06/02/2025,16:00,12.0,0.0,0.0,22038.3,1.0,46.3
2025-02-06 16:05:00,06/02/2025,16:05,13.9,0.0,0.0,25150.0,1.0,53.5
2025-02-06 16:10:00,06/02/2025,16:10,14.1,0.0,0.0,25396.2,1.0,54.2
2025-02-06 16:15:00,06/02/2025,16:15,13.5,0.0,0.0,24270.4,1.0,51.8
2025-02-06 16:20:00,06/02/2025,16:20,12.9,0.0,0.0,23231.1,1.0,49.6
2025-02-06 16:25:00,06/02/2025,16:25,11.0,0.0,0.0,20364.0,1.0,42.5
2025-02-06 16:30:00,06/02/2025,16:30,7.2,0.0,0.0,13409.4,1.0,27.7
2025-02-06 16:35:00,06/02/2025,16:35,7.3,0.0,0.0,13522.2,1.0,28.1
2025-02-06 16:40:00,06/02/2025,16:40,11.2,0.0,0.0,20564.0,1.0,43.1
2025-02-06 16:45:00,06/02/2025,16:45,10.5,0.0,0.0,19644.8,1.0,40.6
2025-02-06 16:50:00,06/02/2025,16:50,9.6,0.0,0.0,17923.9,1.0,37.1
2025-02-06 16:55:00,06/02/2025,16:55,9.2,0.0,0.0,17097.0,1.0,35.4
2025-02-06 17:00:00,06/02/2025,17:00,5.0,0.0,0.0,9267.3,1.0,19.2
2025-02-06 17:05:00,06/02/2025,17:05,6.4,0.0,0.0,11845.0,1.0,24.5
2025-02-06 17:10:00,06/02/2025,17:10,7.5,0.0,0.0,13945.8,1.0,28.8
2025-02-06 17:15:00,06/02/2025,17:15,6.5,0.0,0.0,12113.2,1.0,25.1
2025-02-06 17:20:00,06/02/2025,17:20,6.0,0.0,0.0,11196.9,1.0,23.2
2025-02-06 17:25:00,06/02/2025,17:25,5.5,0.0,0.0,10302.9,1.0,21.3
2025-02-06 17:30:00,06/02/2025,17:30,5.0,0.0,0.0,9341.9,1.0,19.3
2025-02-06 17:35:00,06/02/2025,17:35,3.2,0.0,0.0,5894.5,1.0,12.4
2025-02-06 17:40:00,06/02/2025,17:40,1.1,0.0,0.0,2014.3,1.0,4.2
2025-02-06 17:45:00,06/02/2025,17:45,1.3,0.0,0.0,2450.5,1.0,5.1
2025-02-06 17:50:00,06/02/2025,17:50,2.8,0.0,0.0,5098.1,1.0,10.8
2025-02-06 17:55:00,06/02/2025,17:55,2.2,0.0,0.0,4074.1,1.0,8.6
2025-02-06 18:00:00,06/02/2025,18:00,1.4,0.0,0.0,2576.4,1.0,5.5
2025-02-06 18:05:00,06/02/2025,18:05,1.0,0.0,0.0,1732.1,1.0,100.0
